County,City,VIN (1-10)_count,Electric Range_mean,Electric Range_std,Electric Range_min,Electric Range_max,Base MSRP_mean,Base MSRP_std,Base MSRP_min,Base MSRP_max,Model Year_mean,Model Year_min,Model Year_max,Longitude_mean,Latitude_mean,Vehicle Age_mean,EV_Count,Avg_Range,Range_Std,Avg_MSRP,Avg_Age,Charging_Score,BEV_Ratio,PHEV_Ratio,Make_Diversity,Distance_From_Seattle,Distance_From_Spokane,County_Encoded,EV_Density_Category
Kitsap,Pouslbo,6,182.1667,80.4249,18.0,215.0,64950.0,,64950.0,64950.0,2022.6667,2021,2025,-122.6468,47.7369,1.3333,6,182.1667,80.4249,64950.0,1.3333,4.1,0.8333333333333334,0.16666666666666666,2,0.34076176428701704,5.221384131626399,102,Low
Kitsap,Seabeck,136,166.5074,87.9462,14.0,322.0,73175.0,38718.6853,36900.0,184400.0,2021.7279,2013,2025,-122.8159,47.6451,2.2721,136,166.5074,87.9462,73175.0,2.2721,55.96,0.7279411764705882,0.27205882352941174,17,0.48536136022555604,5.389917411241101,102,Very High
Kitsap,Silverdale,552,174.9801,81.1823,6.0,330.0,55576.7568,14255.9903,31950.0,81100.0,2021.7536,2011,2026,-122.6937,47.6543,2.2464,552,174.9801,81.1823,55576.7568,2.2464,222.45,0.7844202898550725,0.21557971014492755,27,0.36478510112120394,5.26770192209089,102,Very High
Kitsap,Suquamish,99,160.6061,83.9182,18.0,266.0,49233.5714,15397.0814,31950.0,69900.0,2020.9495,2013,2025,-122.5524,47.7316,3.0505,99,160.6061,83.9182,49233.5714,3.0505,41.19,0.7474747474747475,0.25252525252525254,19,0.25349013787523106,5.126916890295769,102,High
Kittitas,Cle Elum,329,188.0669,73.3509,1.0,322.0,68845.8333,5588.6284,52900.0,90700.0,2021.8967,2012,2026,-120.9394,47.195,2.1033,329,188.0669,73.3509,68845.8333,2.1033,133.2,0.8389057750759878,0.16109422492401215,25,1.452135919946881,3.5438806413309165,103,Very High
Kittitas,Easton,24,199.7083,76.6627,19.0,330.0,69900.0,,69900.0,69900.0,2021.0833,2013,2025,-121.1795,47.2378,2.9167,24,199.7083,76.6627,69900.0,2.9167,11.15,0.875,0.125,10,1.210043519878514,3.777036305094249,103,Medium
Kittitas,Ellensburg,421,175.924,81.9427,6.0,322.0,55152.7083,14157.4692,31950.0,69900.0,2021.2945,2011,2026,-120.5487,46.997,2.7055,421,175.924,81.9427,55152.7083,2.7055,170.01,0.7909738717339667,0.20902612826603326,27,1.8845795817635302,3.192058039885861,103,Very High
Kittitas,Kittitas,7,171.8571,77.7505,21.0,215.0,,,,,2022.0,2017,2024,-120.4363,46.9865,2.0,7,171.8571,77.7505,,2.0,,0.8571428571428571,0.14285714285714285,7,1.9945139081991832,3.0844599819093137,103,Low
Kittitas,Ronald,64,176.0781,81.9596,10.0,293.0,67775.0,6010.4076,52900.0,69900.0,2021.5781,2012,2025,-121.0263,47.2378,2.4219,64,176.0781,81.9596,67775.0,2.4219,27.17,0.78125,0.21875,16,1.356772714937906,3.624831180896571,103,High
Kittitas,Roslyn,30,185.1667,75.0651,17.0,293.0,52162.5,20580.953,31950.0,69900.0,2021.6,2015,2024,-120.9981,47.2267,2.4,30,185.1667,75.0651,52162.5,2.4,13.66,0.8333333333333334,0.16666666666666666,12,1.386930513760516,3.5981396331993483,103,Medium
Kittitas,Snoqualmie Pass,35,169.6571,88.5836,17.0,322.0,48600.0,23122.3917,32250.0,64950.0,2021.7429,2015,2025,-121.412,47.4187,2.2571,35,169.6571,88.5836,48600.0,2.2571,15.7,0.7714285714285715,0.22857142857142856,12,0.939010255535041,3.9932247632709124,103,Medium
Kittitas,South Cle Elum,7,167.0,90.7873,18.0,238.0,64950.0,,64950.0,64950.0,2020.7143,2018,2023,-120.9482,47.1889,3.2857,7,167.0,90.7873,64950.0,3.2857,4.29,0.7142857142857143,0.2857142857142857,4,1.445447508559199,3.553406654184121,103,Low
Kittitas,Thorp,10,172.7,74.8674,32.0,215.0,69900.0,,69900.0,69900.0,2022.6,2019,2025,-120.6545,47.046,1.4,10,172.7,74.8674,69900.0,1.4,5.64,0.8,0.2,6,1.7686621497617898,3.2861430416218917,103,Low
Kittitas,Vantage,2,215.0,0.0,215.0,215.0,,,,,2022.5,2022,2023,-119.9899,46.9447,1.5,2,215.0,0.0,,1.5,,1.0,0.0,2,2.4338206774534483,2.6614886849280466,103,Low
Klickitat,Alderdale,1,215.0,,215.0,215.0,,,,,2025.0,2025,2025,-119.769,46.2066,-1.0,1,215.0,0.0,,-1.0,,1.0,0.0,1,2.920335900200515,2.756543821527242,104,Low
Klickitat,Appleton,1,39.0,,39.0,39.0,,,,,2023.0,2023,2023,-121.2854,45.6939,1.0,1,39.0,0.0,,1.0,,0.0,1.0,1,2.1800165549830144,4.330796736167602,104,Low
Klickitat,Bickleton,3,156.0,102.191,38.0,215.0,,,,,2021.3333,2014,2026,-120.3001,45.9978,2.6667,3,156.0,102.191,,2.6667,,0.6666666666666666,0.3333333333333333,3,2.5915197394579104,3.3195439159619498,104,Low
Klickitat,Bingen,8,191.625,73.1104,12.0,238.0,53350.0,23405.2345,36800.0,69900.0,2020.5,2013,2025,-121.4662,45.7151,3.5,8,191.625,73.1104,53350.0,3.5,4.75,0.875,0.125,4,2.079913945335239,4.48343459080201,104,Low
Klickitat,Bz Corner,10,183.4,79.3882,26.0,238.0,,,,,2020.7,2017,2024,-121.487,45.7278,3.3,10,183.4,79.3882,,3.3,,0.8,0.2,6,2.059752550672046,4.496719026134492,104,Low
Klickitat,Centerville,5,114.8,104.4806,21.0,238.0,,,,,2019.4,2013,2024,-120.8875,45.7662,4.6,5,114.8,104.4806,,4.6,,0.6,0.4,5,2.339330921438862,3.945113054146866,104,Low
Klickitat,Dallesport,18,174.2222,85.8128,6.0,291.0,69900.0,,69900.0,69900.0,2021.1667,2012,2026,-121.1687,45.6292,2.8333,18,174.2222,85.8128,69900.0,2.8333,8.72,0.7777777777777778,0.2222222222222222,6,2.2939111927012354,4.25759080349439,104,Medium
Klickitat,Goldendale,50,154.58,87.1675,19.0,259.0,69900.0,0.0,69900.0,69900.0,2021.2,2012,2025,-120.8254,45.823,2.8,50,154.58,87.1675,69900.0,2.8,21.49,0.66,0.34,12,2.334512182448399,3.863428788006839,104,Medium
Klickitat,Husum,24,146.0833,97.5918,6.0,291.0,52900.0,,52900.0,52900.0,2021.0833,2014,2025,-121.487,45.7278,2.9167,24,146.0833,97.5918,52900.0,2.9167,11.17,0.625,0.375,9,2.059752550672046,4.496719026134492,104,Medium
Klickitat,Klickitat,2,113.5,143.5427,12.0,215.0,36800.0,,36800.0,36800.0,2021.5,2018,2025,-121.1518,45.8176,2.5,2,113.5,143.5427,36800.0,2.5,2.61,0.5,0.5,2,2.142941448103521,4.15591182293368,104,Low
Klickitat,Lyle,27,145.6667,93.5682,18.0,259.0,86975.0,31148.0537,64950.0,109000.0,2021.4444,2011,2025,-121.2854,45.6939,2.5556,27,145.6667,93.5682,86975.0,2.5556,12.25,0.5925925925925926,0.4074074074074074,13,2.1800165549830144,4.330796736167602,104,Medium
Klickitat,Maryhill,1,42.0,,42.0,42.0,,,,,2021.0,2021,2021,-120.8254,45.823,3.0,1,42.0,0.0,,3.0,,0.0,1.0,1,2.334512182448399,3.863428788006839,104,Low
Klickitat,Murdock,6,150.1667,100.4399,20.0,215.0,,,,,2022.3333,2017,2025,-121.2621,45.681,1.6667,6,150.1667,100.4399,,1.6667,,0.6666666666666666,0.3333333333333333,4,2.2025655586156794,4.315942081400077,104,Low
Klickitat,Northwestern Lake,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-121.487,45.7278,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,2.059752550672046,4.496719026134492,104,Low
Klickitat,Roosevelt,1,28.0,,28.0,28.0,,,,,2022.0,2022,2022,-120.8254,45.823,2.0,1,28.0,0.0,,2.0,,0.0,1.0,1,2.334512182448399,3.863428788006839,104,Low
Klickitat,Snowden,23,135.1304,95.6981,18.0,291.0,52900.0,,52900.0,52900.0,2021.5217,2014,2024,-121.487,45.7278,2.4783,23,135.1304,95.6981,52900.0,2.4783,10.79,0.5652173913043478,0.43478260869565216,13,2.059752550672046,4.496719026134492,104,Medium
Klickitat,Trout Lake,41,157.9512,86.4031,19.0,238.0,39995.0,,39995.0,39995.0,2021.4878,2013,2025,-121.5253,45.9959,2.5122,41,157.9512,86.4031,39995.0,2.5122,18.14,0.6829268292682927,0.3170731707317073,13,1.8011086391442355,4.423742408866049,104,Medium
Klickitat,Wahkiacus,2,37.5,21.9203,22.0,53.0,,,,,2019.5,2017,2022,-121.1072,45.8466,4.5,2,37.5,21.9203,,4.5,,0.0,1.0,2,2.1439617930364276,4.103084483653733,104,Low
Klickitat,White Salmon,222,170.527,84.3633,6.0,330.0,59319.3333,13197.4441,34995.0,69900.0,2021.473,2011,2026,-121.486,45.7276,2.527,222,170.527,84.3633,59319.3333,2.527,90.39,0.7567567567567568,0.24324324324324326,21,2.060345400654944,4.495901849462464,104,Very High
Klickitat,Wishram,2,173.5,210.0107,25.0,322.0,,,,,2021.0,2020,2022,-120.9646,45.6594,3.0,2,173.5,210.0107,,3.0,,0.5,0.5,2,2.3790936278339263,4.064392982968062,104,Low
Knox,Knoxville,13,215.0,0.0,215.0,215.0,,,,,2023.5385,2022,2024,-84.0865,35.9226,0.4615,13,215.0,0.0,,0.4615,,1.0,0.0,1,39.9904042030085,35.344881534530565,105,Medium
Kootenai,Post Falls,2,215.0,0.0,215.0,215.0,,,,,2022.0,2021,2023,-116.9481,47.7119,2.0,2,215.0,0.0,,2.0,,1.0,0.0,1,5.385037464122233,0.4808409508351022,106,Low
Kootenai,Rathdrum,1,26.0,,26.0,26.0,,,,,2020.0,2020,2020,-116.8964,47.8114,4.0,1,26.0,0.0,,4.0,,0.0,1.0,1,5.439571814950141,0.5511469132636071,106,Low
Kootenai,Worley,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-116.919,47.4008,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,5.416995548272124,0.5688699324098668,106,Low
La Plata,Durango,1,249.0,,249.0,249.0,69900.0,,69900.0,69900.0,2018.0,2018,2018,-107.8793,37.2737,6.0,1,249.0,0.0,69900.0,6.0,1.58,1.0,0.0,1,17.766372282770615,14.106373839509573,107,Low
Lake,Buffalo Grove,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-87.9661,42.1538,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,34.795842018264196,29.969830380067222,108,Low
Lake,Great Lakes,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-87.8622,42.3085,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,34.87462732847477,30.044034025576526,108,Low
Lake,Highland Park,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-87.7992,42.1857,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,34.95572918220989,30.128094892475364,108,Low
Lake,Lake Zurich,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-88.0913,42.1975,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,34.66534898612734,29.83874028473722,108,Low
Lake,Libertyville,3,215.0,0.0,215.0,215.0,,,,,2024.0,2023,2025,-87.9534,42.2878,0.0,3,215.0,0.0,,0.0,,1.0,0.0,2,34.78764712149989,29.958000463315305,108,Low
Laramie,Cheyenne,2,128.5,122.3295,42.0,215.0,,,,,2023.0,2023,2023,-104.8226,41.1559,1.0,2,128.5,122.3295,,1.0,,0.5,0.5,2,18.659822087576295,14.182150752618595,109,Low
Larimer,Timnath,1,215.0,,215.0,215.0,,,,,2018.0,2018,2018,-104.9823,40.5298,6.0,1,215.0,0.0,,6.0,,1.0,0.0,1,18.73742236808468,14.341140494744486,110,Low
Leavenworth,Fort Leavenworth,6,119.8333,96.3336,32.0,215.0,53710.0,15965.1302,39995.0,69900.0,2020.8333,2015,2025,-94.9202,39.3543,3.1667,6,119.8333,96.3336,53710.0,3.1667,3.89,0.5,0.5,3,28.627017225341522,23.989075719793796,111,Low
Lee,Smiths Station,1,220.0,,220.0,220.0,,,,,2019.0,2019,2019,-85.0896,32.5409,5.0,1,220.0,0.0,,5.0,,1.0,0.0,1,40.17420901946919,35.695849413762375,112,Low
Lewis,Ashford,11,196.1818,72.2424,19.0,289.0,,,,,2020.7273,2016,2024,-122.0324,46.7591,3.2727,11,196.1818,72.2424,,3.2727,,0.9090909090909091,0.09090909090909091,5,0.8985535598950175,4.693440214810448,113,Medium
Lewis,Centralia,379,106.715,91.5663,6.0,330.0,42050.0,7650.1354,31950.0,69900.0,2021.7282,2011,2026,-122.9527,46.729,2.2718,379,106.715,91.5663,42050.0,2.2718,153.25,0.44591029023746703,0.554089709762533,21,1.0745344108031154,5.604368022355411,113,Very High
Lewis,Chehalis,320,158.1719,89.4744,6.0,330.0,59844.1304,13895.5419,39995.0,69900.0,2020.9688,2011,2026,-122.9639,46.6619,3.0312,320,158.1719,89.4744,59844.1304,3.0312,129.53,0.7,0.3,24,1.1361662422374619,5.626912654378057,113,Very High
Lewis,Cinebar,8,171.5,88.12,21.0,238.0,,,,,2020.5,2014,2024,-122.4916,46.6041,3.5,8,171.5,88.12,,3.5,,0.75,0.25,5,1.0147140779549675,5.174233803182847,113,Low
Lewis,Curtis,10,157.0,93.4,19.0,215.0,,,,,2021.5,2013,2024,-123.0974,46.5812,2.5,10,157.0,93.4,,2.5,,0.7,0.3,5,1.2791829775290129,5.772867547415227,113,Low
Lewis,Ethel,10,158.3,91.2993,25.0,215.0,,,,,2022.3,2018,2025,-122.7695,46.5454,1.7,10,158.3,91.2993,,1.7,,0.7,0.3,5,1.147438625809676,5.45826454195836,113,Low
Lewis,Galvin,2,215.0,0.0,215.0,215.0,,,,,2022.0,2018,2026,-123.0263,46.7416,2.0,2,215.0,0.0,,2.0,,1.0,0.0,1,1.1088042207711954,5.6749110944577845,113,Low
Lewis,Glenoma,8,124.5,96.9389,25.0,215.0,39995.0,,39995.0,39995.0,2022.25,2020,2024,-122.1302,46.5307,1.75,8,124.5,96.9389,39995.0,1.75,4.97,0.5,0.5,6,1.094286918499894,4.837572454237765,113,Low
Lewis,Mineral,16,192.5625,66.1503,32.0,259.0,39995.0,0.0,39995.0,39995.0,2022.0625,2017,2026,-122.1877,46.719,1.9375,16,192.5625,66.1503,39995.0,1.9375,8.22,0.875,0.125,6,0.8988744072449706,4.853556523828691,113,Medium
Lewis,Morton,22,180.9091,71.8477,25.0,218.0,54947.5,21146.0283,39995.0,69900.0,2021.4091,2015,2024,-122.2751,46.5554,2.5909,22,180.9091,71.8477,54947.5,2.5909,10.41,0.8181818181818182,0.18181818181818182,8,1.0523448294166724,4.973053626294405,113,Medium
Lewis,Mossyrock,40,173.4,91.2022,12.0,322.0,61328.5714,12673.557,36900.0,69900.0,2020.875,2012,2026,-122.4845,46.5295,3.125,40,173.4,91.2022,61328.5714,3.125,17.54,0.7,0.3,14,1.0874321358135437,5.183024285106134,113,Medium
Lewis,Napavine,9,112.0,94.7193,21.0,215.0,,,,,2020.0,2015,2024,-122.927,46.6049,4.0,9,112.0,94.7193,,4.0,,0.4444444444444444,0.5555555555555556,5,1.1646921052364065,5.601045099800577,113,Low
Lewis,Onalaska,43,151.8605,89.4815,8.0,266.0,,,,,2021.6279,2011,2026,-122.7051,46.5781,2.3721,43,151.8605,89.4815,,2.3721,,0.6744186046511628,0.32558139534883723,15,1.0936720760813123,5.38858138103156,113,Medium
Lewis,Packwood,36,156.5833,90.8925,18.0,266.0,67425.0,3500.1786,64950.0,69900.0,2021.8611,2015,2024,-121.6852,46.606,2.1389,36,156.5833,90.8925,67425.0,2.1389,15.98,0.6666666666666666,0.3333333333333333,13,1.1911673476048619,4.387387888026306,113,Medium
Lewis,Pe Ell,4,227.75,25.5,215.0,266.0,,,,,2021.75,2018,2025,-123.2983,46.57,2.25,4,227.75,25.5,,2.25,,1.0,0.0,3,1.416775522092333,5.972385849055631,113,Low
Lewis,Randle,7,127.5714,118.2467,26.0,291.0,54947.5,21146.0283,39995.0,69900.0,2020.2857,2014,2025,-121.9558,46.5353,3.7143,7,127.5714,118.2467,54947.5,3.7143,4.28,0.42857142857142855,0.5714285714285714,5,1.1350896440369826,4.667048348796051,113,Low
Lewis,Rochester,11,127.4545,85.5796,26.0,215.0,,,,,2021.3636,2016,2025,-123.0874,46.8218,2.6364,11,127.4545,85.5796,,2.6364,,0.6363636363636364,0.36363636363636365,7,1.0889267422558806,5.722937965765486,113,Medium
Lewis,Salkum,5,215.0,0.0,215.0,215.0,,,,,2022.0,2021,2023,-122.6306,46.5319,2.0,5,215.0,0.0,,2.0,,1.0,0.0,2,1.1149989865466265,5.325200913580631,113,Low
Lewis,Silver Creek,14,165.7857,90.2997,19.0,266.0,,,,,2020.7857,2014,2024,-122.6021,46.5279,3.2143,14,165.7857,90.2997,,3.2143,,0.7142857142857143,0.2857142857142857,6,1.111589353133609,5.298202149786274,113,Medium
Lewis,Toledo,51,182.5882,84.1485,19.0,322.0,64915.8333,12208.6651,39995.0,69900.0,2020.8235,2013,2025,-122.8478,46.4407,3.1765,51,182.5882,84.1485,64915.8333,3.1765,21.92,0.803921568627451,0.19607843137254902,12,1.2744946998712916,5.556949059510988,113,High
Lewis,Vader,12,127.5833,91.5617,32.0,215.0,39995.0,0.0,39995.0,39995.0,2021.3333,2015,2025,-122.9502,46.402,2.6667,12,127.5833,91.5617,39995.0,2.6667,6.47,0.5,0.5,6,1.353567600823837,5.6653624667800315,113,Medium
Lewis,Winlock,102,164.7451,91.4063,12.0,330.0,60161.1111,15580.071,32250.0,69900.0,2021.1765,2011,2025,-122.9388,46.4911,2.8235,102,164.7451,91.4063,60161.1111,2.8235,42.36,0.7156862745098039,0.28431372549019607,18,1.269461657554099,5.635111989126744,113,Very High
Lincoln,Almira,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-118.9402,47.7109,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,3.3935155370205616,1.5150960530606659,114,Low
Lincoln,Creston,2,128.5,122.3295,42.0,215.0,,,,,2024.0,2023,2025,-118.5191,47.7587,0.0,2,128.5,122.3295,,0.0,,0.5,0.5,2,3.8160483815067145,1.0976555106225192,114,Low
Lincoln,Davenport,28,147.8571,93.1823,14.0,259.0,47472.5,10574.7819,39995.0,54950.0,2021.2143,2017,2025,-118.1491,47.654,2.7857,28,147.8571,93.1823,47472.5,2.7857,12.82,0.6071428571428571,0.39285714285714285,12,4.183273101292807,0.7231159312309495,114,Medium
Lincoln,Deer Meadows,3,181.3333,129.8165,38.0,291.0,,,,,2019.0,2014,2023,-118.1491,47.6541,5.0,3,181.3333,129.8165,,5.0,,0.6666666666666666,0.3333333333333333,2,4.183274245133821,0.7231152743511945,114,Low
Lincoln,Edwall,1,322.0,,322.0,322.0,,,,,2020.0,2020,2020,-117.9511,47.5052,4.0,1,322.0,0.0,,4.0,,1.0,0.0,1,4.382164077256807,0.5471041674123801,114,Low
Lincoln,Ford,2,138.0,141.4214,38.0,238.0,,,,,2016.5,2014,2019,-117.8058,47.9089,7.5,2,138.0,141.4214,,7.5,,0.5,0.5,1,4.536410362830939,0.4547505360084845,114,Low
Lincoln,Grand Coulee,6,107.6667,84.9698,25.0,215.0,,,,,2019.3333,2014,2024,-119.0004,47.9428,4.6667,6,107.6667,84.9698,,4.6667,,0.3333333333333333,0.6666666666666666,5,3.3486600977107224,1.5998097886936404,114,Low
Lincoln,Harrington,3,161.0,93.5307,53.0,215.0,,,,,2020.3333,2017,2022,-118.2568,47.4829,3.6667,3,161.0,93.5307,,3.6667,,0.6666666666666666,0.3333333333333333,2,4.077164821294326,0.8492169628546015,114,Low
Lincoln,Lincoln,4,122.5,107.0623,21.0,215.0,,,,,2021.25,2017,2024,-118.419,47.8294,2.75,4,122.5,107.0623,,2.75,,0.5,0.5,4,3.9194604029126254,1.0075481923957734,114,Low
Lincoln,Newport,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-124.0577,44.6323,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,3.438281048721876,7.289660289752872,114,Low
Lincoln,Odessa,7,137.4286,96.8536,25.0,215.0,,,,,2021.4286,2013,2024,-118.69,47.3332,2.5714,7,137.4286,96.8536,,2.5714,,0.5714285714285714,0.42857142857142855,5,3.6523172657916776,1.305262946689283,114,Low
Lincoln,Reardan,6,188.3333,77.138,32.0,238.0,39995.0,,39995.0,39995.0,2022.6667,2019,2025,-117.877,47.6695,1.3333,6,188.3333,77.138,39995.0,1.3333,4.3,0.8333333333333334,0.16666666666666666,4,4.455549674282626,0.45112691119018167,114,Low
Lincoln,Seven Bays,3,149.6667,113.1607,19.0,215.0,,,,,2020.3333,2014,2024,-118.1491,47.6541,3.6667,3,149.6667,113.1607,,3.6667,,0.6666666666666666,0.3333333333333333,3,4.183274245133821,0.7231152743511945,114,Low
Lincoln,Sprague,4,80.75,89.5447,32.0,215.0,,,,,2018.75,2013,2024,-117.9738,47.3004,5.25,4,80.75,89.5447,,5.25,,0.25,0.75,3,4.369015052617694,0.6546261528536664,114,Low
Lincoln,Wilbur,7,82.5714,90.7999,19.0,215.0,69900.0,,69900.0,69900.0,2022.4286,2016,2025,-118.7091,47.7594,1.5714,7,82.5714,90.7999,69900.0,1.5714,4.28,0.2857142857142857,0.7142857142857143,5,3.6262376149391993,1.287037672331316,114,Low
Los Angeles,Arcadia,1,220.0,,220.0,220.0,,,,,2019.0,2019,2019,-118.0279,34.1455,5.0,1,220.0,0.0,,5.0,,1.0,0.0,1,14.132111736396652,13.526698063459538,115,Low
Los Angeles,Calabasas,1,84.0,,84.0,84.0,,,,,2016.0,2016,2016,-118.6933,34.1523,8.0,1,84.0,0.0,,8.0,,1.0,0.0,1,13.937298542041788,13.565824395885421,115,Low
Los Angeles,Culver City,1,42.0,,42.0,42.0,,,,,2022.0,2022,2022,-118.3959,34.022,2.0,1,42.0,0.0,,2.0,,0.0,1.0,1,14.142989785756054,13.671247940477123,115,Low
Los Angeles,El Monte,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-118.0207,34.0532,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,14.222235371417534,13.618590949507224,115,Low
Los Angeles,Gardena,1,19.0,,19.0,19.0,,,,,2016.0,2016,2016,-118.3196,33.8975,8.0,1,19.0,0.0,,8.0,,0.0,1.0,1,14.283858440211455,13.790282761785559,115,Low
Los Angeles,Hidden Hills,1,14.0,,14.0,14.0,64950.0,,64950.0,64950.0,2017.0,2017,2017,-118.6933,34.1523,7.0,1,14.0,0.0,64950.0,7.0,1.04,0.0,1.0,1,13.937298542041788,13.565824395885421,115,Low
Los Angeles,Lancaster,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-118.1805,34.6853,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,13.571493630768874,12.995421212873403,115,Low
Los Angeles,Los Angeles,6,195.0,91.4243,19.0,291.0,,,,,2021.8333,2020,2023,-118.3322,34.0676,2.1667,6,195.0,91.4243,,2.1667,,0.8333333333333334,0.16666666666666666,2,14.117113372428516,13.62137716532363,115,Low
Los Angeles,Pacific Palisades,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-118.5269,34.0471,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,14.082923696803872,13.656147249499032,115,Low
Los Angeles,Torrance,1,215.0,,215.0,215.0,,,,,2022.0,2022,2022,-118.3438,33.8666,2.0,1,215.0,0.0,,2.0,,1.0,0.0,1,14.306751729515685,13.822703703689811,115,Low
Loudoun,Ashburn,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-77.5305,38.9847,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,45.62360819586719,40.827575620651295,116,Low
Loudoun,Chantilly,1,32.0,,32.0,32.0,39995.0,,39995.0,39995.0,2021.0,2021,2021,-77.4871,38.9059,3.0,1,32.0,0.0,39995.0,3.0,1.66,0.0,1.0,1,45.68116948032307,40.88678260293906,116,Low
Macomb,Warren,6,215.0,0.0,215.0,215.0,,,,,2024.3333,2024,2025,-83.0491,42.5251,-0.3333,6,215.0,0.0,,-0.3333,,1.0,0.0,3,39.6102469849659,34.75810882801307,117,Low
Madison,Saint Jacob,1,215.0,,215.0,215.0,,,,,2018.0,2018,2018,-89.7684,38.7162,6.0,1,215.0,0.0,,6.0,,1.0,0.0,1,33.75539449762067,29.067386062733608,118,Low
Manassas,Manassas,1,215.0,,215.0,215.0,69900.0,,69900.0,69900.0,2021.0,2021,2021,-77.4709,38.7512,3.0,1,215.0,0.0,69900.0,3.0,1.82,1.0,0.0,1,45.726778701762925,40.93599093426224,119,Low
Maricopa,Cave Creek,1,215.0,,215.0,215.0,,,,,2021.0,2021,2021,-111.9551,33.8283,3.0,1,215.0,0.0,,3.0,,1.0,0.0,1,17.248555226742905,14.873247024775727,120,Low
Maricopa,Peoria,1,215.0,,215.0,215.0,,,,,2023.0,2023,2023,-112.3302,33.7534,1.0,1,215.0,0.0,,1.0,,1.0,0.0,1,17.086195347414236,14.809703805275781,120,Low
Maricopa,Phoenix,3,168.3333,80.829,75.0,215.0,,,,,2019.0,2013,2023,-112.0921,33.6001,5.0,3,168.3333,80.829,,5.0,,1.0,0.0,2,17.35017110030907,15.036539990968668,120,Low
Maricopa,Scottsdale,4,136.25,114.3602,9.0,249.0,69900.0,,69900.0,69900.0,2018.75,2016,2023,-111.9234,33.5727,5.25,4,136.25,114.3602,69900.0,5.25,2.86,0.5,0.5,3,17.47226825400755,15.122725282501168,120,Low
Maricopa,Tempe,1,32.0,,32.0,32.0,39995.0,,39995.0,39995.0,2022.0,2022,2022,-111.9372,33.4255,2.0,1,32.0,0.0,39995.0,2.0,1.76,0.0,1.0,1,17.582553810524793,15.254958352286641,120,Low
Marin,Mill Valley,2,215.0,0.0,215.0,215.0,,,,,2022.5,2022,2023,-122.5482,37.9077,1.5,2,215.0,0.0,,1.5,,1.0,0.0,1,9.700907249324676,11.014575981398464,121,Low
Marin,Novato,1,14.0,,14.0,14.0,44100.0,,44100.0,44100.0,2017.0,2017,2017,-122.5771,38.0993,7.0,1,14.0,0.0,44100.0,7.0,1.18,0.0,1.0,1,9.510056393628801,10.858999560733023,121,Low
Marin,San Rafael,1,26.0,,26.0,26.0,,,,,2022.0,2022,2022,-122.5329,37.9746,2.0,1,26.0,0.0,,2.0,,0.0,1.0,1,9.633692916010972,10.948249049505582,121,Low
Marion,Indianapolis,1,215.0,,215.0,215.0,,,,,2024.0,2024,2024,-86.1314,39.9188,0.0,1,215.0,0.0,,0.0,,1.0,0.0,1,37.00792887004081,32.237549366538396,122,Low
Mason,Allyn,109,171.1743,82.6216,6.0,322.0,61640.0,11601.2068,45600.0,69900.0,2021.367,2013,2025,-122.8298,47.3817,2.633,109,171.1743,82.6216,61640.0,2.633,45.17,0.7614678899082569,0.23853211009174313,18,0.5459904211614051,5.410900003696247,123,Very High
Mason,Belfair,212,166.4151,88.6817,14.0,337.0,60506.4286,16439.6042,31950.0,102000.0,2021.1085,2011,2025,-122.828,47.45,2.8915,212,166.4151,88.6817,60506.4286,2.8915,86.35,0.7405660377358491,0.25943396226415094,24,0.5199185032291171,5.406033799376398,123,Very High
